review_id,review_text,category
f4782c832f5f36e0c1fa870772109ae6,layan kecewa,0
bcdef3f0882eeb2101ce003da4944c12,mesti pasar bersih ember sarap rusak toilet siram,0
430c4603917ac67a3bfa439b5a9a0680,kasur kesal pelayananya mnggunakn bndraa sangaat tanya bntuan pintu lngsng space ibu solat cepat ramah buka lokasi,0
34fd73989b3fa4a050881ed86715f6da,buram pasang gambar fungsi waternya,0
9bf37305df6aaa027e895997631b52f4,terang kamar,0
8803f92574bdffa1bc61d4c088b9c761,mandi cium handuk kamar bersih bau sedap,0
d81444d48c10db18a46e870e8e258578,sesuai erti tugas sengaja gambar pintu check buka,0
71c8246791a25bc76b4053578dae51bf,layan banget kecewa,0
859aa278bfddec4c9570bde2f8dbddf0,griya lorong istirahat obrol ganggu amartha teriak,0
84531a299cc775b6d925d11b921bcdb1,nyamuk layan,0
cad10c7d403d2bea430aa8908c444cf2,hadap mandi bua pintu tidur kamar rusak,0
7eaba73c75eab1f0801f168418fe25b1,kecewa ramah stafa resepsionis,0
41b4486073684c6c727d9e4e44bea218,mandi handuk kamar kering bersih bau,0
9ab5ed18c5a9496909adafd116f535df,harga sprei murah lumayan kamar nyaman bersih relatif,1
1867b8247d98aa0a22c73bf93bad8bef,receptionist satpam lebih jutek,0
faaeec4438982cb3432fb8ad33e8da17,renang sayang debu tutup jatoh mandi wastafel bagus kamar bathtub bersih kolam buka,0
0a4804bcaf85e3ada3ddfe460cf2eb62,snack masuk tugas kamar ambil bersih,0
4823c76d371f04ec77277e1ca02d1094,recomanded kuliner layan muas toserba backpackers bersih,1
b671a3451e91e34b0c701f5eea1d83b3,hotel tidur teman ginting langsung layak mandi jam pulang jamin layang sen selimut kecewa gilaaaa jujut kamar check bau,0
1a8e8e932f7282d09ef2a48a11893918,sesuai bersih ruang cover alir bagus gambar comfort toilet,0
4e4b10c5fff2f19fb51e706c8b8996ba,previous still improve find guest toilet enough garbage clean,0
0a4364aa6495a13ca01248b8fc759a53,kotor panas kamar mandi,0
7a04c94884cccd705fe5677e211f56cc,urgent keramik ngirim mandi lampir ganggu pecah butuh kamar bau koneksi,0
ece0f2db1dba59f14c6f9ed89ff65434,inap kecewa jembatan merah masuk bau mandi dalam sih family malam impression sleman kamar toilet first pesan,0
ab5105ae830c12b493de9c03bf29ad46,hotel inap strategis layan letak ken bersih nyaman,1
da17c5a186b0d3057526a62657c6d21c,snack aminity bersih hari,0
ab0f539343d17870ea8dbc83a5e92dd3,kloset bgitu tata kotor mandi banjir kuning dingin warna salur,0
d2e4a44367d64314e00d374f88f58545,dikasik banget toiletries malam nginep jelek lembab mandi hostel overall pooolll masuk kecewa bersihin lokasi blusuk tembok kamar ken,0
5059b943f138a8a1d7224813b62820f3,toilet sih kamar moga,0
dc870471a8720e24ec306f10d25afde9,snack bangun nyala takut panas,0
adeafa3104e8ac39dc9530c1e5a5fb05,bersih detil,0
77c1baadf1e0b127d469b791bb711d48,small dirty towel,0
8ff3463edc2e532ecd7c9d14e99b6ecf,dingin panas,0
494e29200095f5368a27d081827c5f47,sesuai mandi pesan lengkap,0
262109a9927b927a616c680c8f99fdaa,susah alamat cari,0
fa3760827ceb2b936ad17483e29f08dd,sedia layan muas sabun mineral,0
caf389da84047e5d1060273836a2292b,genset lampu,0
f12f7db5572ab2035279337fa7090358,kursi hancur,0
092ebeb44d3ed0097d51da4459270bf4,makasih mobil banget parkir lumayan makan breakfast,1
90b16d07135efd4d4c1ca69dd0b5c8ec,ambience interior creepy kotor layan definitely sumbat come tempat salur,0
992dbda7c6610acc60d36edae1d28141,sprei bersih,0
b5bb0961e28b6991dc1b866ca5c101a7,washtafel rokok lengket cover lantai mandi shower kamar bersih bau,0
0a365b7c70cbe09e12ffc9797faf291d,contoh sesuai fasilitas tentu standart screen,0
8f2d81587428eb707357c38218668f5b,pegawai ramah,0
d4531b74603b2d87a92b5e54f950f628,nyaman,0
8354ad5840eaeacd6fb763d67ca67bc7,panaaas kamar,0
92f4a1fd2d755797b6765a32031e4eb2,bersih mandi kamar,0
bb10435ed2485002e4bc50caa83cfaad,baru kamar,0
bd8fbc5240fc42d388080b5b2b688770,snack suara kedap sarapannnya kamar kedengeran berisik,0
b503d8465860a60188f0b57b5682c416,mengunakan sistem baik tolong habis kamar buruk alam,0
940be37477ee893b2cd4e35985a5cee8,tissue jaga makasiii ramah tempat cek,0
7387996753095c9a6911c6d2218292d1,duuuhh hotel sesuai expectation clean strategis bayar refund recommend malam kamar kecewa pokok pindah kasi parah ramah resepsionis,0
d4ed419adf6c8eb15473eb49993db160,karet lengket bebas lantai gelap berdubu owner bolong lumut kamar kolam lemari bathub bonyok,0
720edbd761b402250639052761fc0397,baik malam nginep springbed fungsi,0
21929d00a369c368a98d11f95ad8f635,kondisi bersih layan kamar berisik gelap ramah nyaman,0
74a494ed52b87a2174221cd9a28d97db,kembali deposit parah checkout,0
e2647311f9c71bd84485e97d14b9d69a,lahan parkir karyawan,0
d031ff368bb3edd2495c2257ec624f9d,parkir,0
51f42fa2b11c6e684ae0704474735ea8,management,0
8c97e5e9e834a0a935e393f342de4953,kondisi hotel sehingg infrastruktur baik butuh malam kamar sarap check sempit,0
973c133927ab16823178e9a7621784af,kecuali mandi kamar wifinya nyaman,0
6b247d69708ae6b1ad08cd9f7be5685e,bagus bersih fasilitas kamar,0
53e257a27b7662689b6019f5823331d3,mandi tolong kamar bersih perhati,0
0d9ed94a06fb9a5dac3196cc16a47539,,0
597c1801afc66ee2cd8830a0fb800d9c,hotel langsung nama saran mes tolong bingung kesan orang dapat informasi eta,1
e106313d212ac521f262a1962052412b,rencana untung masuk kontak alhasil bandung nggak order nginep sana refund ganti check gabisa terang resepsionis,0
82046f49e508283aad21c5bb05f30cd3,hotel kan ruang strategis kotor layan gaya jangkau harga bagus seprei bantal bau panas lokasi,0
e9b0120d0a419e96307956e2811da2e3,redup kamar lampu cahaya jendala panas,0
15d146e8d8060ac3f73669047828aeef,hotel halus akses berisik mandi rambut bersih ramah selimut layan kotor itu lingkung sampah susah temu karna kamar tempat buang,0
838ec382dd103175101e0c3b10d19308,lantai keset gambar handuk rokok angkat mandi bersih kulkas putung masuk delux bolak kecewa lemari turun sesuai karna karyawan tangga kamar,0
8c005a1cc96714d44201679a786bc5af,semut kamar,0
321e3a33f6abf7fc273c93b5429a13ca,hotel room sedia mandi sheet atribut kamar makan bantal,0
c1cd9d2a5a3db92f151db9074223f096,buruk sistem,0
f5da62a4d43c3ca65490aed3ad2091d4,sendok bayar cuman piring kena tunai pinjam charge,0
fd52050b0a88b7080148ac8e393db576,pengap mandi kamar,0
9b5f19cf34725addfe147f2cad0811a2,ekonomis sesuai mandi harga kamar sampah plastik,1
490c8fd46797207dfba48b9d870affb1,hotel bayar termos kamar kecewa gelas panas pesan,0
693ea0f62f20929d28a0754ff4ccaff6,pelyanan,0
0f6edc3e5563051c2bb637d685099ce8,kebersihanya dadak kesitu dibnerin,0
0b55d2d7989f414a4a9752c442d380bb,sayang prima layan showernya dingin nggak lumayan panas,0
d8ecbc35c3bc71bb5cfcbc3dcb86e58d,inap kecewa,1
02f3726b0b1a08830bad2f72785b8ee3,kulkas bagus receptionist lumayan lancar toilet ramah,1
9d0ab022bd867786c8c8d964ad37271e,jangkau keliling backpaker harga semarang cocok lokasi,1
a18a94b496f0969d2abf651164b7a306,sesuai bersih jalan mobil flush parkir gambar tidur toilet pinggir,0
a5237465ebe485eae12636a00d56c8ac,nyaman,0
ab3514368a7e33acf5261afa8112a6e0,hotel jaga flush dingin suasana layak debu mandi nyala bersih toilet tambah kotor sprei kecewa panas inap tolong kamar rusak sarang,0
0268d32c675ceb98f1ff6d2512fd8a32,phone inap terima info alarm lngsung kecewa gempa resepsionis,0
ca57e30e8d0798d5baa77c3a0acfe36b,layan,0
6691a5aee21b1e0f69ffa75f41c7517e,posisi mobil parkir nginep kamar tangga,0
41558d7d3c52184fbaf5547719c5e344,room selimut terima suruh cari bagus handuk tepat sempaja sarap kasih,1
c0e1438cfd1189e5e81f2a29e759eac8,lembab mandi serius kecoa kamar,0
8e2eebaa24989f96139934dd5fff2d90,kamar makan sarap buruk bersih lokasi,0
d1690bffc473130e80d93c04fdc08cd0,snack tersediaa,0
70b3bff4050dc026dbe3195b8da70b11,pada fasilitas nyaman tempat,0
6396cd7df429ee1d5214f4a0e88fed75,hotel tidur suasana permanen mampet bahaya nyala prosotannya toilet ramah nyaman jatuh depan layan desa acu kuliner main lumayan lampu manajemen,0
1cf690b2d0b75e2471d0f660deef3069,sedia handuk,0
c3669ac2a1fab3d7f713e28380647e9c,karyawannya saran sedia bagus tolong sarap ramah,1
d24e23610249f0716584e3de38c2b81c,contoh check ganti nginep tanggal rubah,0
7d58738a55aa807379125183497203a4,resin alat mandi kamar mineral,0
cf5e8e9917298a7a8794aa90e13a1e92,sikat kulkas fasilitas shampoo alat strategis masak sedia layan jangkau dapur banget harga handuk lengkap sabun lokasi,1
1e56349195bd0a84d75f184a004323d3,bayar motor parkir,0
0e7718dac65313ca91cbf8d1adb979f3,set fasilitas ruang kes roomnya lumayan,0
ae9de22a799176b3ebd10bd39ac87d3d,matiin dalem air karna gabisa showernya turunin nyala kecoa dingin kamar yaudah karat derajat naikin,0
74c18546d813ba163f2f0ac86b437408,selimut sprei bersih lampu,0
279f01fc702f83eae68c8597db25a582,strategis kendara bandung kamar lokasi,1
05e4e1b27b1ed8a3adeb6d9443acf84e,inap kecewa kloset flush recommend dingin tidurngak salah nyenyak rusak panas payah,0
a655074fe9222d0098670ef03cc70b58,room coordination already unprofessional reserve expensive place owner tire look replacement book motorcycle system help,0
6332947367357a9ced47ba0153d12594,masalah internetnya jar,0
cf3ee6a68c6984ee23ad5f685a8ad26b,genang mandi kamar lumayan durutnya,0
6f6a29b69fc132481faf414bc6467ad6,breakfast,0
c8fbb763f28025a52771725056fb19b3,rontok kelihataan channel disebelh lokal baik kbrsihan spooky parkir tembok kamar complimentary cahaya bersih berisik,0
de8c5137b4841708ab15ea0afa54f6d3,lantai kotor kamar,0
d656c8dbdbc8359355b05246ab383bfb,layan senang muas kamar alhamdulillah bersih,1
65a843763b7d255cd2ab22775810e08f,kasur buffet layak selimut kotor karna jorok harga sprei nyala tidur kamar lampu kadang sarap rusak bersih bau,0
58beb98f02d88f8a336712997c52ac1b,responnya lamaaa tangan bantu tangga barang turun,0
63b37a95cab4e1a2d7e434c41b97c91d,fasilitas selimutny lembab handuk cemilan kamar enakny,0
3f4fb82abf3be9b7db189e8494f322eb,temu standar kamar buruk nyaman,0
803985e514b4f6e5e838996373bc6f01,,0
cdbc3554cab4f66b5e6a91916c576d07,pegawai ramah,0
3155ec393518e3f830b8f962cbad6ad6,bicara inap malam orang,0
c5143f50e1fd8f9f44b8189b3a50a280,bagus costumer ramah service,0
082b1ea569b8a4c9d64e8aab2b3c7240,serba kamar gosong,0
93778edc4e340357f8e0248c38a00dff,tebal istirahat konsumen chanel bantal rusak susah indonesia,0
e364aaad639897bf814d3d75d344df6b,kondisi airyrooms layak shame kesan satu takus kamar buruk bau sewa muara,0
3abbd70355ceeb53ced3bb711c86405f,parkir prioritas mohon didlm,0
44870a3e536a63aac752501e7002dc3a,hotel snack inap bersih layan sesal harga bagus empuk kabel murah kamar kencang fungsi panas,1
004e43ae14adab5d1933395535d2ac1c,konfirmasi admin biru baik shower single deposit rambut pinalty ktnya kotor muas orang panas informasi inap mohon cuci checkoutnya karna dibalikin atur kamar ditempatin bantal bau,0
a0f7147a53f61acedab2e8da512de0f9,bersih mandi kamar,0
9a7efb7a6e8ca50f6d0190b8a872bee0,shower minyak mandi wastafel kencang bersih nyaman copot selimut masuk air sengat tingkat kamar lobby angin bau thank jamur,0
e23938943b74e7c9fbf5f9de5a4cbb9e,harap hotel sesuai,0
ce04fc09e17c438660cb3952e4989ca6,kotor bau,0
7f9edda0f7324164ed0826a4daa55574,hotel sesuai beda service customer kamar buat tampil,0
b1e01953354c548abaa87d140f3db713,bersih fasilitas suasana tingkat,1
89cbe89c466e2dc62d061471b6fc535b,snack gratis bersih lantai nyala tangga suguh mineral,0
66eb869745a03ef83b6a8c5627a7841e,konsumen nyaman atur,0
8e509dca6b936b48a448e2430f247ef6,kembali masuk bom kecewa denga rekening,0
bf496a2c18f19184814fa6e403477a40,ngerokok bebas,1
7092de94fcf16ed8e731b1a68e1c062e,tissue baik handuk kapstok putih sperti rusa mandi sayamasuk bersih connect kucel ruang tlong tolong kamar ain bau thank,0
0b2962dac196e47da76e1cac3f20524f,ketuk masuk pegawai malam pintu buruk,0
8e21a8749c6c842ac9499b8665fb4419,service respon tidur bersih nyaman,0
7b665b8c6822b278d2ed9c186e1ddc57,room sedia standar handuk kamar makan dalam resepsionis,0
0e5d5f42720b75f2460b7fb42acfeefe,strategis orang tempat bersih ramah,1
887fb8dfc5352314b93661d554691721,basement suara kedap masuk anjing pintu kamar utama berisik,0
c5568494e3f94380438ab6f3c6d26274,malam bagus maklum sampe mandi service safety password nungguin kotor mepet harga sprei pintu murah gin fasilitas airport kamar dapet sempit buka,0
88d073ea69c2ae8083d773d8c4ca625d,nyamuk,0
5910b753798dc844335ba55cb9135584,hotel jatuh keluarga lebam pelipis pinggir,0
17c211175ff4764a4016d6eff046a182,langsung alergi handuk seprei raih kulit,0
2608b5851a5082f38ff8647477399fcb,sesuai cuci kotor keset harga covernya sewa,0
55c2b410b5e144ef5f41fc521845152c,bersih kamar atur,1
cbdc79c15d1de54fe2b2537893b14b9d,cable comfortable,1
ad8fb2347e82b7b9897fa5cbc1fb2653,hotel kasur keras staff selimut respon bagus listrik dingin habis kamar pulsa bersih,0
4eda6b1b71db31bf861504289f49d47c,karyawan fasilitas minim,0
5d9418d53ca7b4b942d033276c06505f,service,0
cb79bf7232724005e6044b45324a5e7e,tutup pintu kamarmandi susah sempit,0
5359f1e3ac2067e3288f60f304021e25,mantab selimut merah mandi lengkap,0
3c2177041e8c41b909c1a632eb64c059,staff lantai responsif bawah berisik,0
bb63fd01fcf3febf3d4d349c3dd3507a,seremmm,0
8b41a4c890c68a2a39a0ceff5bc643a6,buruk layan tingkat,0
b69ae3dcfa418849c56633310dbae14e,pagi layar sndiri dipake kamar lebih gabisa,0
5ddf7522683c8cfd01fb8cf6d218a20f,snack tanggal sesuai fasilitas layan setup kamar kecewa tawar check cekat,0
40805d5143ef7ee42ce90acbe79ce6a0,sesuai ekspetasi,0
3b3d9aab9c4816bb90544eeda5dd3240,sempit kamar,0
e9e1d0967f9505e6334f8910445896df,kunci ganti pintu kamar rusak nyaman,0
61219f39d717453b732e57580ed66f97,mandi sempit kamar luar berisik suasana,0
22e4523fa84da4e67fb806201554b949,coklat lantai mandi kuning kamar ramah bedcover licin,0
dd4eb3b091a74dc734b7938bcbea349a,lantai kotor shower normal rambut pelan fungsi,0
0bec897a86ae2b5984ca8bf39abdc063,great comfort clean service,1
4dfc455db98d5df2b5c834b9ee191cfe,bikin pakai keset gampang basah handuk sepertu rokok toilet kasur layan sakit seram punggung sikat inap gatal responsif kempes listrik kamar bantal rusak bau alam,0
477b235c8437539c5cd409a990f9b5c6,rapat aman gorden lobby privasi gelap,0
98d8de991922b17be468123f17480093,refund inap,0
b1ee2378b2e278991c50c7a6e306d300,hotel kecewa lot sumpah berat handuk kamar parah prepare nyampe,0
6d18d243a0d84eed986b6cb7f690c00a,kotor sempit kamar jelek,0
c97bbbfdd7950af338dd3a60cd1a5826,keras kasur fungsi,0
9f1526ee8897e2c6a875ac056f4b6e0c,hotel komplain pusat sosrowijayan bayar tunjuk transfer solusi malioboro malam jogonegaran nginep indah bukti check memberitahu pesan,0
10efdf495ac2bba0823e50463c88d941,tutup mandi nggak kamar bersih nyaman,0
3426962f79ffadde3de66372a0d4612e,konfirmasi bicara baik alfamart parkir jawab posisi bersih ramah kurang tugas dengar receptionist lokasi masalah mohon chanelnya kamar musik thank reseption,0
5668db40f40e3d21aa442552a4b24e7c,hotel tahap kamar renovasi,0
d137854eec88b63ae8d49b90436740fb,makan,0
e4213b712de585b263682e341d2909a3,layan bagus tempat ramah nyaman,1
6252324d59b1c2a396d265ca58e86602,snack istirahat fasilitas sedia lelah stock pdhal tunggu check tambah,0
8ba6f990888fa27f70f7d257ea10e74e,customer nama kecewa,0
5a145281f20d048ac7ce9cb57a3a9c27,mandi shower kamar rusak bersih panas,0
4beaf0c1d2099b0ccfedece7d365954e,menang lembab mandi kamar bau,0
5883ae8005e247b8c3513cc36bb4e91c,banget deposit,0
218552cbfa2e7379f8d167a5a4ada6c0,buruk rusak pintu mandi,0
6fb3662ce5cb29f32b7425a3e7377298,kotor mandi harga tidur gin lumayan kamar bau,0
fd3293831aaca337a64b618319c3f7c3,hotel konfirmasi mohon kecuali banget kecewa single kasih pesan,0
ed62726a82eeff40cfe5833c784ef805,room kecewa,0
ad06efda56c0816e918f0585b6d09fd7,inap kmrin mandi pindah lengkap,0
a15f65062e10a7dcf8f2f86e95172574,lantai antena shower pecah snack ngemil loker mandi komplain ramah nyaman putus layan tugas kabel sawang mesti cerewet tembok kamar rusak holder,0
4e190355d08948b1c7e64d81e232227f,hotel langsung misscom senin staff nyuruh reserv ulang nyesel kamar salah bersih ramah lawa,0
8a455cb770dc22bd4af693a30bcca93d,smakin shower kualiatas dingin acnya rusak turun,0
abeab7413209e79d337a355d7dc5d46c,panas,0
5a2e96a88f7e0d841f1179653a11772d,rapat kotor tutup mandi pintu,0
a66ac3ff2adba3e45d7a26fb194ab856,fasilitas janji rapi check shower malam kamar rusak panas saat,0
fcfceb9829d294159899061800546b4c,kotorrr tawar kasih bocor kulkas sesuai puasss kotor shower remotenya sprei tidaka tidur kecewa sarap fungsi panas,0
ea1c368e0ca8531ab6b03e8bc53ba86e,rokok tingkat kamar bersih bau nyaman moga,0
f2ca9e3a4af4df424000f073704ffefd,toilet colok doang bersih bau nyaman,0
48c3a927f199599974ddccda0b206998,kotor mandi nyamuk kecoa kamar bau,0
06982d99a52d8a01855901b2207b9a56,rapat tengok hadehh bawah pintu kamar,0
201f9946e6955bcd6ff0b5256fa24422,fasilitas trutama staff bener senyum bantu proses,0
d6640fe9623636e2be1892ddb67378f6,fasilitas menganggu telpon layan baik mandi karna bau malam tidur kamar ramah nyaman sedap,0
316c59cb4e866633ba45db37eed0b52c,kondisi renovasi heater water kamar toilet bau,0
ffd3c8e4ec7daf15d6ac3db25c74808f,jujur,0
d137f8eca890fac663f7039bf42b4a1e,ramah tangga kam pegang,1
fcc8c2eb2a3f67902235a029db3388e3,kemaren suara pecah standar malam minus gitar mandi kendara fungsi bising depan masuk jalan harga panas pinggir sesuai nyamuk kamar lumayan dapet atas,0
5a125fb17835d68ca81a3c64fbcad51e,kusam bawah kes kamar,0
07f0d4fb0f6c1bf6b3262ff1224e95a9,angker tikus kecoa kamar bau nyaman,0
99eb759675ac23b0682fe8d94f31c5e0,,0
32d0958cec248cd905da4c5e2d75a3b4,horor patah kotor mandi gayung nyamuk nonton pokok suasana,0
4bda871490c632cf901d9f6cafc35e53,nyaman gedung,0
18e2cbc20426bb7f370866871ac98f90,layan kali malam kecewa bersih,1
db565a2da78595df19409bb126b28d86,hotel pindah rusak kamar,0
0fd024112e47faee935367d8931be2c4,panaaasssssss,0
7bbfb0373e173ade72cef55282d6f64d,airyrooms depan mohon ruang baik bagus dingin bersih kecoak,0
c56915e71db1b96d8776c50a2d6903be,segitu renovasi ukur layan harga kamar ramah,0
cef05664f473b0d889607ab354b38b4f,strategis jangkau harga dingin kamar backpacker bersih cocok lokasi,1
7974760c03d228e5a1d3fbf698fc314f,segitu stainlesa alat karat baik mandi awat nyesal harga banget samaselimut kamar kayak bersih bau bntalnya,0
b35730d6a1b17191b8bf4199dc53cc69,hangat kotor chanel harga malam tembok kamar murah ramah salur resepsionis,0
c55168d7dde1d925f5ebbe0cdff51228,hancur parah,0
fbfb55b7fc7c54ab48f9248fd349c74c,flush rusak toilet dingin,0
377114a5940fc4cc55ff7664803f2564,gimana emang bersihin main roomnya thank antem darah diroom bagus suruh jebak tidur kamar security titik denda,0
17a8d627cbeeca248b3fef917622a242,,0
6b28b4d5230bb93245790648cecb1030,mampet mandi handuk kamar sabun,0
4f763815bb69b418db3f7a1df5984226,caption tulis recommend jenis nginep sana syariah,0
3fb4c0980920e9f869161c7ccda2920a,cuci bedcover selimut,0
183f96f8e187754a450b82651c9811a4,kondisi kasur bekas pakai layak sarung cuci lubang letak harga sprei utama murah septic bantal bau,0
9567d48e75f049b1b7d56d128964ec2b,,0
709bc5d93f2088070eca93e1f7998c4b,smoke teras,1
ec0649c2e06d9b389574f768ff27b242,bekas sesuai saran selimut masuk mandi harga bagus kecoa tidur kamar murah kayak nyaman itung,0
45731f2871f22a225afad593e661932c,dingin,0
53ab433912b92a5488002f546b214c06,kurangg sempit mandi kamar,0
fcfdc9089cef9fd835dc8c9dd6790d71,harga muas,1
52fc034c8a1303c03b908a15d01e0ec2,standard teknologi lihat jalan remaja alfalegro kunjung youtube silah bagus tingkat murah kamar lampu cahaya occupansi terang improve,0
00e1661fa7c0c9fb4d1b65e2ab758203,lengkap nginep istri meni,0
33788c7fa2380c5d93276a0c17777f2c,hujan teduh parkir kamar bau kanopi,0
8c5b6d5563c28401f858a3d610b47ef3,nyaman redup jelek layan mandi kamar lampu lumayan rusak panas,0
160caed484109a0b6adb213b8418543b,langsung pengap masuk cium kamar bau,0
6c9a585e257282b829b1048abf7b0b76,bau dingin mandi kamar,0
6caa8f7e5f24efa8599d3e6f4affca0c,palayanannya layan muas bagus lumayan kamar restoran bersih,0
16f592be5d6d93a776f9c8970fbd1919,berisik dingin dikmr,0
8903cac39ecb980b1cf52bd3b0bd2234,closet layak gabung layan mandi kamar bau,0
1ca1fd148c2087ffc992612d254bcdc2,sandal ngerokok bersih dapet resepsionis,0
581497c0f3f6694630ed0e6c1c3f3881,banget parkir kamar makan sempit,0
708ce98f22abf655f4d9f3c06d326964,kondisi jalan maksimalkn remang kamar lampu nyaman remote fungsi koridor mati,0
2be80c84e45ae57b1ba6f0ece57b9a26,nyaman lengkap,0
bad9528568f267e5d9d4fbbb518c05f8,break,0
a4f1d9b650d75ac19efec504dbd0de9b,pagar jaga relocate response thank tunggu gel pencet property milik,0
374540d3350c9e0dbec76a722ce11e97,kotor mandi kamar,0
d0842388f890d0f90490d7147c08b048,hotel anggap customer,0
3a4229dc2db55b37ddd3bc8d00e051a4,deras,0
fcdf8a5225393058fcfaf18466b46230,panas,0
99f30360122efe57a2ce54dc460339aa,sarap bubur,0
cbaecfe787cd6a56fd4cb2f181807398,kotor mandi sumpek kamar sempit,0
219a8ffec74e28004d7858c1f7d5bb53,hotel inap tulis senang tempat sempit,0
d70a7f69fde82d8805b82f50d220b11a,tenang layan nyaman,1
758aaace335e495b6629a74823021ee5,hilang sendal,0
1c11d74cabfef588c590f87e6455c20f,fasilitas strategis jalan recommend tempat pokok pinggir,1
8b3f1778fa4e380669487f4deab60997,hotel sayang pusat kelupas internet posisi jalan lembab awat tembok kamar,0
7e3d27d5e5b0d90defc09033758f479b,pakai lantai bowlnya alhasil handuk bednya bathroomnya roomnya rambut toilet bersih masuk kotor harga bawah sampah temu trouble cover sahabat bantal bau,0
ceaed3bab235d65485cf4add55bb5faa,asa panas banget,0
618e45a677b03f15f6807f7512792e3f,harap gambar sesuai,0
76351d631f717d1ed7dfd2f3e4cdb7a5,wifinya tvnya jernih,0
0221f66420bbac9797ac847c4bb7e261,overall mandi muas ganggu recommend kamar nyaman tokek,1
7aea81d3e4c3e67b55cdbefd17c31405,lalat kotor roomnya,0
7afd176e58b6639b8b0f4a7bc2635942,bersih mandi kamar,0
6d88ae5131e8b1ef9f52352d0ccb6df5,dinding kotor jorok lumut seprei kamar rambut bnyak,0
bbe2b61ddf22cb533ea80f0545277510,istirahat,1
b62e38b7f98792366d67f4743daf9c22,selimut handuk dingin tempat kayak tipis,0
579c4501e035e1ad8f13a7a2f3555b99,sesuai ruang gedung aplikasi jorok gambar kamar lancar sampah toilet bau sera,0
b4764dbcc9dfcc4e1f1c8cbbdddca700,buruk tikus,0
923b317107bf5103b345923be8fb51b5,buruk shower makan resepsionis,0
a68e1575c2cceb293e719d8188eec0e6,accomodation say expect cheap,0
5a94627d62d0f7a658d8c1a391e62cfb,pes kamar pakai,0
f5f83addf83edf0599d14ae18488b317,harga jangkau tempat,1
f663e9bc15de79825a4e6334c5c679b5,sebenernya istirahat ruang suara kedap ganggu banget tidur kamar berisik nyaman,0
7047fffcbc9508e735436c79b4bd9534,inap overall air bagus bersih,1
43b8dba6cf5340fa2ba2544650cd9cbe,untung nyala malam jenset lampu,0
ddb249dc318da350d667b272001a8cc1,dasar resin kbuka teledor mau kosong kcewa kebwah trnyata nginap mpolpong nota ditnggal fikir bawa sipnjga turun crtany pokokny pribadi cek,0
5eec9b6c98c22fc21a9d30ccb652bf20,kasur empuk,1
d2df9dd556edd809d852b3ec5bc0916a,puntung kualifikasi rokok jorok awat kamar buang kapok,0
866590a9b567889cb6b26002dfdca5b3,siap gorden dateng kamar pindah lengkap,0
3566e04ccb11f52df16b5aa42d150411,signal coklat listnya kotor pilih jernih sombong handuk belas tidur banyak resepsionis,0
ec0b5bacb05f3fb55729e98eaf3dbd7b,sesuai bookingan kamar double kasih,0
b7871cacbb1393ea479fe62f9f5f5798,sprei kasur rusak kotor,0
bde6ca221a47d12aa4642df778d4afc6,segitu overall kotor tampung shower harga dingin kamar lumayan kisar sampah,0
f3408ae93f677cf1f58c4e357da88a4e,sesuai bikin selimut harga tidur syekali bau nyaman,0
589422157be5b0d34b502fd7a5521ad3,recommend,0
7b8348bd29cf16bb1b4e930930e1175c,standar alir panas,1
448402535842ca40000a4b0db66ea0db,recomend pelayany parah pokokny,0
e188a28d2a806a96ef7c4456b0eb9fd2,banjir,0
63b5807bb128c10e272975920c35d902,shower langit bagus kamar sarang,0
dc4b4cf35eee4a32509a1d64432a07d6,kecoanya langsung sesuai cabut kanar mandi banget kecoa kamar nyaman,0
07331c297f08f4ca8c9c91c144019645,selimut house kotor bangun bagus ganti tidur kamar guest,0
3a23ebe129cbe26ec7c9b9c6f1353075,bakar kasih selai selimut pegawai telur kamar sarap bilang pesan rebus,0
903a81e2136e73d8519651ceac7abc3d,bersih tambah kamar,0
0ab677346b6a8b8af55b9e715513d39b,,0
04d41d494b08c1b1d3db2335e2e5eb5f,snacknya listrik kompor,0
e88f638d197458aea074aa31532a352f,snack nggak,0
5aa220a1d50e0473c4d847f296ffbe01,jaga emeron suasana rem mandi parah ramah terang nyaman burem shampo pintu kecewa perlengkapam susah sikat kunci kamar lampu alam,0
6507f932eabf64a88f0a14b16e69a4c2,pelayananx mndix muas perabot kamar kecewa bersih,0
f026c5f611c28898bc5294634fa0fd51,hotel kusam kotor kamar,0
ceef7fa346ef68ecff70b51cbc681fd8,segitu bersih terima rapi layan lembab cuman harga kamar kecewa toilet bau kasih,0
6fc0ebbb3b18d65517de6ce30235659f,lancar,0
b240efeaeeb6a1fe4c3e3c71549f65cd,kamar bersih staff,0
334c27327a4137835afd9c4143a68799,jangkau mesan butuh handuk sehat minus rokok tulis suram pengap mandi sedia kotor bawa remote lokasi pinggir mudah sesuai kamar lobby bau,0
650a82b3754db5b9925731ea2da1e5fa,hotel baik tindak book dsuruh istirahat lelah complain parah pindah selesai rusak check nunggu checkin tunggu bolak suruh listrik kamar alas proses,0
8d95e5ad22eb8607a07f9a5a0e4c7d0c,,0
9a9a7003e40023aa912366e28f2a1962,inap check,0
f9c5e41322fe9db7618eb17f1112d9ea,listrik kamar,0
8d02273d12bd360d59da4658cfdaa0df,hotel rugi sesuai voucher tembus kamar kecewa refund buruk,0
