,review_id,review_text,category
2657,ccc496c746dda30114e66c49c45e910b,kooperatif sambung ambil sptnya strategis bangun kamar dapur sayang rugi rumah posisi putih denger refill milik layan filter dibolehin bersih suruh,0
2658,40393d777877f02313ab1a02b2604403,enak pamas hotel bahan lokasi square blokm awat strategis,0
2659,84acc0fc3e7d0559af0cc311ed072abe,mohon bersih tingkat,0
2660,beba4f955867574bbd8380b3d28e2f24,kamar band deskripsi ruwet dapet pindah sebeell mahal kulkas harga prosedur,0
2661,1686354a12559a080b69ca6497d8ccf5,bersih kamar mandi,0
2662,1641e2e3ef5cfe0ca10bc01fa5faf2f0,bantal nyaman sulit akses rusak pesing toiletries kasur pintu channel tidak toilet,0
2663,1168ee9ba8695d497568d9bdc225ef51,tugas nyala malam lampu turun tidak,0
2664,498263e0456e7d02fb1e8d1e0ab835a2,kamar cacing kecoa mandi,0
2665,ee36fb789f27424690a9c9a23906615f,bolong bagi sedia bersih badan promo handuk lantai harga,0
2666,dc025fd2293ed7b01931c238df903dc8,muas tidak,0
2667,615f241758e4f440c187d2727b2fa50a,kamar karyawan ganjen lumayan sopan bagus sayang balkon duduk lantai istri,0
2668,83be2acce3ac4ba2017301ff8269ea66,sarap doang kayak bungkus kuning bersih jual pisang,0
2669,acbac91667ef093d34a42491ad564ec8,sesuai tidur posisi tidak dingin,0
2670,b8a0c7f511f1ed400ca99f195ef83f0d,panas,0
2671,03e38b518e535ca0b31eab4224f0689e,renang kotor kolam tidak dingin,0
2672,05a50093bb03932df24daead7755a904,perhati tempat kamar cuman bekas karna nyaman tolong bersih tetes selimut darah,0
2673,4e2b5b3b18e5b4cbd5a508bcac17dc4b,muas mandi sedia dikmar handuk,0
2674,a7239d80e1171aec9edfc95513c371af,dadak kotor beranta sesuai kamar ganti clean robek sprei service lecek lantai bantal lelah sarung remote bersih siap complain,0
2675,18f4abbee4024b71221e08fb587098f5,layan buruk,0
2676,6e155b434ae873a7c8701f4e8f735f19,degnan hitam ganti handuk tidak,0
2677,7213c3ad2741724b6930d9f56ba02a80,kecewaa,0
2678,4e604628ea11b16269db6ef6230d1518,kotor,0
2679,6adead50b3e63098a1f6081c91d8ff6f,buruk,0
2680,a1a7df43030a0b225e3ef1daa30261a9,kamar semut ukur tidur tidak dingin,0
2681,f35f5b587ac4413b26b5e15728026341,tidak jorok nyaman,0
2682,5b93b9e0dfebddfeed121da6755c3566,layan cekat,0
2683,a0bd5fd59a0caa0849189795132190c2,kamar kecoa,0
2684,1fb6e4646727f878a391e4aa400c03ec,kamar internet tembok kamarmandi multimedia bersih bau jamur,0
2685,e59e32110509d8582255f37cb00e484a,tidak,0
2686,1bd9d0bf2b7fbe2edaa399aefb276eda,kamar tembok panas warca mandi terang bersih lampu,0
2687,152f01f4395dcd70bcf7cfd39821ad5b,muas tidak,0
2688,126ad03fa2be8d04ca801f1d1a3887fd,nanya resepsionis hotel,0
2689,55099d12c4d4a47e0baa98fad8e916a5,sarung bagus sprti ganti bau kasur bantal,0
2690,8394fdff45da18a44963a7501eeb5c2d,kamar jutek muas ambil kunci senyum perbaikin tolong ramah customer,0
2691,6e50a16d7dcc3416f8755c4c5d476b38,pada,0
2692,824d335d46d0330195b80f59ad5e87c6,kamar refund sentuh pakai bom,0
2693,8f43f4cee437fdd075204b55fc7d5173,bersih kamar,0
2694,3a40a2a262f53fd35acf710bb02c93e7,kamar kumuh mandi,0
2695,bde206fdff85e65dd381efa2f4463f24,kamar ribut kecewa nginap banget resin kerja belah,0
2696,cffc589628305bbd81bd7076ec11dfea,kasih etika terima main sopan tegor gendut tolong bersih kacamata masuk layan orang,0
2697,d73453f5a5e58800d27a406eb7cac33b,intropeksi lengkap bersih tenang fasilitas,1
2698,635127c9459b219d37b1b1aa00f1134e,smoke kasih asbak mesti moga rokok buang puntung lekas benah terimakasih bunyi berisik,0
2699,4e9a88a1bd1418c17112cb55229c7cc9,kamar kotor mandi selimut tidak,0
2700,c40e6d26e1925aa98a43c5204ca8c206,kamar bangkai kotor lembab kecoa parkir tolong bersih sampah sempit kasur tingkat,0
2701,87686314acecba30630ff027b533aeed,manajemen buruk baik,0
2702,72fe9d6df4589b84c807212e7dbc3656,diskon kamar harap,0
2703,9b1d63adf70918affd782071a2a1436f,panas ngeteh habis tissunya,0
2704,fb1b0329b78ccd9e08ad9dc2db8e3bde,jutek kamar kasih tugas amenitiesnya banget,0
2705,6a2a23c1a41d26febb44dbc07ef6e95a,smoke hotel kecewa soalx rokok buang tahu layan,0
2706,929ec474cbe29403dc36e6210535c666,strategis nyaman,1
2707,3324efd5f173b37561c6d64347ae56eb,kamar murah hotel masuk kayak cepat lengkap senang suruh salah langsung layan turun harga lambat,0
2708,317bbf0015c3b8359d897c9e9c361672,kamar kunci mandi bersih tidak,1
2709,91758efb91498745ad77bdb52f54c26b,kursi berisik jadi kolong kotor pakai becek sampah kasur ganjal tidak toilet,0
2710,46fe182c44d8958a014e86091af1bae7,kamar sabun minum snack tidak komplain,0
2711,2444d24d7568a8d5484c047c5ac4ef1f,muas servicenya,0
2712,6a79397010599dc5ec20f48ff4beb27c,kumuh gembok noda cuci kamar asli bekas panas pintu spreinya tembok hotel kipas pagar bau salah banjir pilih handuk tidur tidak gambar deskripsi daki mandi bohong angin,0
2713,14b731b6de8f711503ffe360df557d98,check kamar tempat resepsionis karna konfirmasi nyaman perempuan istirahat suara strategis cempreng,0
2714,8684feea959daa417cb91ab23608bf4c,,0
2715,68c3c091be5b65cc63655258687b83ad,reseption jutek kamar jendela tidak,0
2716,666c59fd3f7beed0973d1ee41d82de11,kasur rusak,0
2717,e868dc7437ef3749042c07dca0c0fe62,kotor bocor pegang kamar fasilitas pintu dingin renang lorong dinding ramah nyetrum kolam layan tahan tidak nyamuk mandi bersih terang baik shower,0
2718,37aa67145b635f7c4ecd81e30f13f594,kompliment mineral snack water tidak,0
2719,54e11d0d534685691d6b4c874aa00b15,super kamar balita deluxe upgrade rusak,0
2720,b59bcb647b49c3b8dbf9e9be1bd2b6e5,sarap kamar tempat pedas lumayan bersih,1
2721,2008bca4048307f99c769ee74de92fc6,kamar huufffttttt kotor jarang fasilitas,0
2722,ab03b71791076d7800e7b640fca10551,tidak kamar sakit bikin lumayan talu bagus pinggang sempit bau layan kasur atas kualitas toilet,0
2723,ca742b0375ae4d26ec3d1c9344256429,kecewa,0
2724,84afa334fbe77fcf9d27af600492e66e,tempat gantung cermin bersih tidak,1
2725,b0f6fb2e51746809cea8207cf9cd4d95,kamar semut kotor service sprei bersih sedap clean bau handuk kasur tidak,0
2726,e377086f958a5ba7a49647e7f567ac4c,hotel muas lokasi inap legi stragetis,1
2727,cedd4cb3cd6f1120b261becb7c543d1e,sarap kamar minimarket masuk hotel bekas properti konfirmasi rokok bau handuk sulut dingin,0
2728,50d1f9773ec32028a22f3d989a7beb44,kamar sabun mandi handuk tidak,0
2729,f173865534cd6ec9ed8bb427d2f04506,nyamuk mosquito,0
2730,df4cad54eaadbcd242f8f6f4828e5611,kamar pindah kemarin banjir hujan lebat,0
2731,a74afc5c6373c8a1c55e62ad8f2d62d8,keyika checkin hotel,0
2732,aafcf6af5bfd41d8509139d3bb589e13,jalan panas lokasi kesana bangun jangkau bersih harga tidak strategis dingin,1
2733,e821bbaf3962aa84f81b0908397efda2,kamar kotor sepreay karna ganti,0
2734,d083dfc630a8f2b6f752755dad08d8c9,kamar sempit,0
2735,9236bb3d511b4efd1b7d86653fed2863,kamar tempat nyaman tikus melwngkung,0
2736,045261b79d40d6a21c71afd8ac36d838,kelupas kamar bantal sarung sprei jorok mandi dinding bersih gorden bau buram siar jendela realitanya tidak bangun,0
2737,6e74174d6867a4e2ce03fa720ef753fd,kamar respect service nyaman bersih reseptionis standby customer,0
2738,1b142c0c8584e1a90bb0f49c850ad021,water cuman panas kapok nyalah mineral snack handuk air recommend,0
2739,474e749fdc09859df681bc54d49bfe07,dalam beda lubang sebelumnyaa keluar kamar kecoa engga minum overall atur snack pintu sampe dapet milik masuk paket mandi baik,0
2740,fe26132492cc7fbeec2e976f9341f0cf,nginep hangus,0
2741,4ad7f6cf1f7b2e35c4c9d32880146674,gajadi nginep cancel,0
2742,920d0a5c8dd7c0a989fa0e02043ffb15,mampir rekomendasi,1
2743,4a070843148a3083f83a626eb2b9c8f4,jalan lapor mandi turun rekomendasi shower tidak lambat,0
2744,ca9ce283cd0977b70858a884c1e65de3,jalan masuk tolong akses baik,0
2745,28d54d187d299f72e89f6ae3186107cb,kotor sesuai kolam daftar tidak,0
2746,1a65cb37e1d5d89ab2ef907880393210,getok kabel panas ganggu mohon fasilitas karpet posisi pasang sekring licin padam lampu salur lantai tidur tidak gambar hidup sedia listrik antena tingkat,0
2747,91abf86ec173e0b25edb571e3821ac56,nyamuk kamar,0
2748,107aa819db3e334945251e6b3afa00c7,dingin tidak sendal hotel,0
2749,06b6684a4e76ba3ae5ecaebf63754f4f,kamar mandi terang ramah layan awat,0
2750,7d76933f03f1a2e2c8ecf0ad370a65fe,londrean nunggu handuk,0
2751,4013ce864d295032557b222c9697c5c3,warna kamar sprei lembab kumal buiasaaaa mandi polll ngalir breakfast,0
2752,896039dbefed74808fc430867fe5e28e,ramah,0
2753,10619c0334b5d25eeed046036787c274,layan jempol kasih nyaman,1
2754,305667e40a1afbcaa4ab300b121e204c,different bathroom recommanded dirty,0
2755,199bccc1d8887b9bf822cd34401d8fb8,checkout dikeluarin barang singgung,0
2756,f5ea5cc080a67b09f42b1fc24e13477e,kamar kotor mandi rusak televisi tidur tidak,0
2757,d49a9adb8807bf77aca402a603ad82c1,kamar kecewa rokok sesuai bau gambar,0
2758,68c1f20fe7bcc6b89403ce0e25ebc686,lumayan mahal sesuai fasilitas harga tidak,0
2759,9102ea58b49d4f3be5d127add4d31ddf,rekomended,0
2760,fe3af4dad43a51dcf2329a952725feda,bersih recommend strategis,1
2761,e4a2f5125e8939f14d344e889e493ee6,berisik,0
2762,882da13e8c4f98f208ede2293029a4b4,tanggal receptaionia sopan malam,0
2763,db282b3fb702719d82ce5a2a9eb366a8,medan bagus tidak rekomendasi,0
2764,dad08d4b47b0d11ac1d9bf092727e52c,kamar lanfsung applikasi banget bersih ramah layan room harga pesan,0
2765,4924b82c1fc5317cd3766f5e9983e570,taraf kamar kotor hotel renofasi,0
2766,426283ba6e50400d06ca4d5d7417abc3,kamar mandi bocor,0
2767,7c78fc5d4943efaf9bbc4d78d594e497,ramah,0
2768,5c7c9a74c766259cdb064f457c8c33c6,toilet kotor serangga,0
2769,73a9d46bc867f695a63ea1191a1c6706,harga kalang murah recommend backpaper,1
2770,afc8270770899b135a68b7202dc47bfc,jelek parabola chanel tolong antena baik,0
2771,067777167300947c36fd3bf8abbe05db,tidak,0
2772,3140e4314a4249048f75ea2d931abb0e,kotor lengkap bangun satu kamar bekas lokasi lewat dilaundry ganti kentara hotel sprei bau tissue tidak mandi banget papan toilet gordyn,0
2773,1154affbad95df128728a77800cd50eb,motor hotel tulis komentar bising inisayang titip,1
2774,2c1cd0c1ce62f751203ca627347614c6,kamar kusam bagus handuk,1
2775,6fba44dd99925405bd7ab19b1288c1af,kamar double kipas angin dingin,0
2776,189ef814079f16a1b519adabf3b69bac,kamar dsitu sih nginap malam pdahal tidak,0
2777,74c0b4ac5647effdc7a8d4a43c55ad2d,bikin lantai basah bocor,0
2778,e0843565cbede6a9c14183d0dcafac3a,nyata kamar ukur bedah,0
2779,87d64d56a9a19aeb549e93b8bf38c0da,kamar ulang hotel tugas banget ramah kesan tidak,0
2780,5c1051d6b2e2caa29fc8cd06d65ca81b,kamar beda nyaman terang ramah layan kesan kasur gambar,0
2781,6f1c35cfc339ebcfacff61bcde0c57f1,tunjuk renang malam keren pokok kolam tidak,1
2782,3a5b05b03c866d8acc1e967daeb98046,kualitas kecewa bagus layan tidak,0
2783,07828eee4117166c9620f1d72963f901,kamar mampet bangeeeetttttt westafelnyah mandinyah,0
2784,1622177aa3a4eabf57364e112095ee30,tempat lantai,0
2785,ceff5a374c4e3835c4df8370fdbd1197,pengap tempat matahari sinar,0
2786,a4a3336bcd2c0a80ee6b3f8ed206c5ab,bau handuk,0
2787,7296b09d0301aa11eff4cc1fe5bc6f74,check kamar bicara kecewa tulis deposit rokok ambil sayang fasilitas tidak,0
2788,776c8a92ca5334da9e675cee64da831b,bersih kamar rem,0
2789,6cbfe7216e6801c2c2e4181ccc8dd0ab,kamar sus tarif hotel hitung parkir seberti rusak jam kurang baik mohon fasilitas bedekan,0
2790,4f115fcd80a7a7bdc3feda938fb6c3d2,tidak jelek kamar maksud harap terima custummer guna ambil sabun mandi senyum sedia baik room berisik selesai,0
2791,b13a67672608c8bf67119ccc97111228,sarap masuk rokok bau ruang layan recommend,0
2792,08a8b4d4ffb40ab79821d84b5f7bde30,hotel resepsionis bagus overall ramah jendela,1
2793,09b312a8e6ee11e0fc90a1775a5c6d8e,kamar kotor fasilitas panas lokasi mampet ujung fungsi lampu handuk gelap tidak,0
2794,52668b992d154040ac828b63b829c37b,butter nearby bandung time batam sincerely toast quality warung breakfast delicious several,1
2795,efb46614d728dd731e6f8ffffd8ce8b2,nyata kamar beda,0
2796,ffa7f59269653fc807103493c26d59a3,tinggal bersih bandara jalan,1
2797,ac15c711ebf20e9865c4bd0b51a852f1,kamar kotor bekas cemilan samping ganti sampah tidur,0
2798,5aa429f8520b3ecd19bba7ec73dc584d,kamar rumah posisi pojok lingkung,0
2799,53884a1eb322dbe8b39f4938b22c2a06,,0
2800,684df5c157ea9c1fdecb85febbe11fe2,panas bersih tidak,0
2801,a148fc0b0539c66015e4d0177a818ebd,renang kotor panas selimut kolam tipis,0
2802,7a04b062a38a9a157bffa6f585cc40c8,tidak alamat ganti salah cancel,0
2803,88704d90a8eae06c5c841e8548e11902,kuliner,1
2804,b33894443e1c9a83d3110830dadb71f7,asal kamar tidak jar panas service aplikasi kondisi ramah reseptionis sesuai ruang fasilitas karpet aroma kualitas pada,0
2805,8e84bfb0236646c956afd9577f1210a1,inap muas alangkah buang senang salur,1
2806,b19b8e98889563adbc4d61b986389a08,kamar situasi lumayan bagus bersih,1
2807,73a5d3091dd51830d117f219e9db18e1,sarap harga harap bangun kamar bintang sayang sepatu nasi goreng hotel turun tidak sandal cela pakai sedia kritik standar matang,0
2808,7a79a9242c3f893a4f4e2ad235551691,kecewa lampu breakfast tidak dingin,0
2809,ae3f33f45002a49f3cd89966b9e7995b,galon kotor hotel panas hygenis mineral waternya kamrnya kosan,0
2810,33349d619c8b6be7f41209eab009ebcf,kamar awat,0
2811,e8b9aacaaf0e220349867a6b6923067d,kecewa bagus bahaya layan kasur posisi berisik dingin,0
2812,3c4c6ed28e9ccda0abe87563a6bf1c47,,0
2813,7912acd9231386be54c1092ea219a85c,kotor kecewa alat sesuai bersihin kamar lelet jaga gaada jarang kunci aplikasi pkoknya antem ngasih bau layan tawar tidur mandi mana rusak,0
2814,bfa9800c931432f832f6491839ce0379,work condition snack water welcome,1
2815,b46aa0a2cbd70254eb88c58878ec782b,check kamar proses serangga,0
2816,630dcb35640e5b8807a845220df8b02e,kamar rokok mandi bersih bau ruang,0
2817,af06c6f8d62e4a93de9bf0b78fdae227,fasilitas harap sesuai tidak,0
2818,7aaaeafb422609403568e203f7212b64,spoky murah bagus silah occupansi kunjung kamar youtube jalan alfalegro standard teknologi lampu remaja improve cahaya bersih terang lihat standar tingkat,0
2819,1c119909544935f2f0ec9b3c833267e3,dingin,0
2820,5f4441460fe6e42b80f6ed114c8aea90,kamar warna larang beda manajemen hotel resepsionis kadang hitam tolong bersih bau sahabat layan air pegawai,0
2821,e2aeaff6458b4f799c0bb3363b5cff4d,layan nggak nunggu paksa,0
2822,8ca8b637aea60e6d9f26b3579bb52df7,deket tempat akses tenang keluarga terminal santai statiun,1
2823,6acea1f4042b31da669cebcaac886a30,kamar bagus mandi,0
2824,99247c8e9d914d796bcf67b3005deaf4,kamar bidet bagus mandi rusak bau,0
2825,6270874cb167c1777980526ee6eb5ed6,shiro bocor shika rokok harga kualitas layar kamar expektasi keran pintu normal net tembok bau jadul datar tutup tulis tmpat mandi bersih tabung,0
2826,5e659f14e2ffcd2cb63ee144609d862f,lokasi bisnis strategis urus,1
2827,0f3d9a8f4aed6e33a440bb2947d63f99,kamar mandi amenities sedia bau tidak,0
2828,61c72693727bc09b0f1f3a49a43eb9ce,kamar nyaman lemban,0
2829,03d78ccbfdfec8d3e31c2f797e249f7d,sebenernya hubung telpone jakarta hotel tinggal barang karna tindak tolong sulit nomor telpon kirim email jaket cantum,0
2830,c6fae87b6971c9fa4b3f1d4a7f423f33,sarap kamar debu variasi tidak,0
2831,ec9b69edf2cbd30667667ab4be7af149,shower rusak,0
2832,c03f375592df20e35b5810ef7329a169,harap sesuai tidak,0
2833,ea6c8263280f6b9e84f9dbffe6c22aed,kamar dalem hotel sampah awat,0
2834,d3c54f928a9ad16b054124d434eb8c2f,kebersihanya kamar fungsi serangga ganti tidak,0
2835,9b69c85fd58f4a1c6d694eb3cc7c79d1,waktu syariah inap bocor respon kesan pekanbaru kamar senapelan buruk bilang komplain recepsionist tugas layan tidak ratulangi bersih malam,0
2836,51d7f7192f5f0e144bf6bc7b052df069,group hotel kelas bagus accor layan fasilitas,1
2837,47643e09d318fbd0dd33f77c04b6ef52,bersih kamar,0
2838,91a5cb2d362b6ff03e89466d3e332c33,semut keran rusak layan handuk air tingkat dingin,0
2839,8c499e68cce4829d147489f0d8e33079,check tanggal proses kasih terima inap kecewa hotel kapok konfirmasi terus malam request layan pesan extra,0
2840,e23883525050b91d357cda1bf288f14e,gambar indah,0
2841,270dca93683ef87742cf9c4e3e3e50f1,kamar kelola lantai repot koper moga bersih angkat tahan,1
2842,f3e65f44716ec1b5d401cb2fd2a98075,kamar tidak,0
2843,923c2b9891616de008b36f2ae8714cc4,kamar kecoa,0
2844,0568fa976572b9a915045cfe70436de7,panas kamar dingin,1
2845,42f9072b51cf43e03d6cd6ca3262e154,kamar double ukur standard pesan kurleb,0
2846,2092ae04983e4b51e7b7a7ceaeb43a8c,listrik,0
2847,3cda5a307e5ff1f2d3a6a4b43605cc85,kamar dalam khusus pindah lokasi tidak,0
2848,20c1788eef07584a991281ffe8e68ea5,sarap kamar hotel kecewa pesan layan voucher breakfast tidak,0
2849,386642a9c89ca34158ad9f0b7c52e548,kamar tolong bersih baik layan fasilitas,0
2850,36f92e2d3134272af18f58e23cfc6ce7,panas,0
2851,21ee168592790de6d1a7c0f5336fb092,sarap kamar mandi bau sempit tidak,0
2852,e0aaf9c37d777383b537c6f7afc41266,kamar password bener panas tinggal wifinya mandi nyambung clean dingin,0
2853,00d69e8bf22925574bd73dff33ee5ec3,kamar ukur gagang bersih ramah pintu,0
2854,11baab48bc9687bc02c358f1218cccc2,jangkau lokasi harga strategis,1
2855,21cfda555b14d4c724ba939bdc355d7e,service kamar ramah jorok,0
2856,dac95e4dca64f2f3aa5a71a64b28b3bf,kamar ruang masuk sperti bekas sarung sisir kotor pakai nyamuk basah ganti rambut seprei bau handuk tikus bantal,0
2857,f8f034a3a501c6de7bf658dfb4c404a0,hemat nyaman hotel,1
2858,654fb491399d5855c5e5601d82f6836d,kamar staff buruk masuk hotel water pasang ramah handuk ganti compliment saat nyelonong hari marah antar dimasukin tidak,0
2859,84f7e39a597e74b2b75e649b31094bfa,sandals really around,1
2860,71c8f510ca50323a4dcff07aedae210a,night overall smell mouldy quite little,1
2861,31ac36a212f3b0827843bbcc8ac82b9e,ganggu istirahat karyawan ribut,0
2862,e83b15b27c199551d6ac257c8404707b,tidak inap,0
2863,0658ca0fc446be15491cdb6308f4c0ab,inap nyaman ramah layan makan,1
2864,7ff3fff97126aaec7741e25000a87374,checkin karna kerperluan,0
2865,250488381edf14a08e0a0183fc28e9a6,check kamar resepsionis nyaman ramah,0
2866,dda1f2833c5208d85ad188eae520b674,kamar kotor rokok mandi bau air,0
2867,defba883296b6dd8b31b18ceeb17a65e,sarap sebentar lokasi resepsionis banget gadang ramah traveler,0
2868,b0afdab8c87f9be7c7002cef46e1cc2b,sampe wifinya kamar,0
2869,8bb0fc8b3ef0e5d6fd80deaf66242cf6,tunjuk kamar plafon kiblat bocor bekas mampet bagus rapat mandi kondisi baik shower suasana pintu tidak,0
2870,30dc314e761624451c44c3f2cddbb1a4,check kamar tunggu ready bagus nyaman kurang,0
2871,a4a4ba19e42383b3b7d540854f39468b,tidak sedia mineral sesuai gambar,0
2872,95da90e1f8e6ef4b81fabd3f1feaeac4,check kamar sedia mengembalilan ramah handuk layan langsung tidak,0
2873,0bbcb450cfc6d41a8a450206948c2d2c,sarap sebel karna rokok ganggu restoran napas boleh bau ruang tidak,0
2874,c905d93774abdd8ce89fef75dde604c2,sarap apa doang kelas ambil saji goreng dingin,0
2875,305e25ab40b7f90d3b63929d17cfbdf4,kamar nang karna bagus brisik sbelum nyamuk suara triak,0
2876,85e070f15f4b082ae230fcfcc50ca551,kotor hotel,0
2877,0b499475ebe8487cd5ba326d9ba3646d,panas kamar,0
2878,0a0512887b11832851f022cb29202059,bersih lantai,0
2879,1e18764b1a4a08794a51b8b3d787b5fe,tidak dingin,0
2880,584ff063d1954876a616218071a09fef,kamar kasih rapi inap staffnya malam,1
2881,c622f58c57e66817af3afa62980789d5,shower panas tidak,0
2882,5b6f5ce1c07d17750b277d6f8e41ddc9,kamar bocor mandi nyaman acnya,0
2883,2a7f446b7c8c2d3fc9d52d6a22bb6789,kecewa layan,0
2884,d1fd018d366c383b1b3641e14afd9bea,kamar jalan habis sesuai handuk tidak,0
2885,3f543fc9e7344e4e4d27b06362e01d37,bersih kamar,0
2886,0e5c341504e7e6af8a5bcb8933cd9fab,sarap tidak,0
2887,45da1d1c9006ba20b665fdf3262d55fb,kotor,0
2888,36b56cc28b231948b90a8530956eebd7,tidak warga seram meleeati bangun akses dahuluu lampu mukim gelap malam pulang,0
2889,f521e580669ff8d0af467729ea938992,colok remote hangat tidak dingin,0
2890,64c71467bc4616694cf00cca45aa02e7,dingin,0
2891,215a77cd0464692e6a10573d8d796af7,parahhhh,0
2892,ef2b3af1be7953f306ee8e107f02d735,unjung receptionist etika terima,0
2893,5f6cb30f3a775fe0d7f4edd9ff314590,kumpul jaga privasi banget bising tipis suara bantal kosan,0
2894,49da3880b5f147f519b3b8d0eea37590,kamar alhasil mandi luar voucher,0
2895,f8d5b96d51f52a2203d9b69f83516dd6,bersih kamar layan,0
2896,edd4d78742aa43f8177a21afd343f29b,bersih kamar tidak,0
2897,a7b7d5be1e11f69dec7742a1ae622d1d,mobil hotel baharu parkir lengkap tolong handuk kasur fasilitas,0
2898,75bbe77d63212c7780ee69d401ef62af,panas remot tidak fungsi,0
2899,cbddb83a07418a3a38ef1105fe43e330,,0
2900,da91399cfb90b3d04a2842071d368797,bau,0
2901,9f612207b33f340443b92ac069f6f0c4,bersih kamar lumayan,1
2902,0070be1ab71b8905c9a032a8a54d6bfe,kamar receptionist hangat,0
2903,3e6842cf7a5b8b958b482f17d9a01fc9,berisik nyaman,1
2904,5f98eb3a3588feeefc7212a6eb5e001d,kamar panas mandi fungsi sesuai fasilitas harga,0
2905,7abe7c8d1c36dab8b6cdfb7d136e19f1,sarap kamar pagi kecewa tinggal tugas piring bagus nyaman bersih ecek mangkuk goreng tidak,0
2906,038c18f3f268578f1acb9a9cccfdf651,kamar bewarna kunci mandi bersih sesuai breakfast coklat tidur tidak,0
2907,bba0071fb33f6f780d492867b680f1c7,ngadat cuman sndiri tampung banget nyaman alir rusak bersih sayang sampah air lancar dingin,0
2908,9697f5d50a95e416f6d8b4ce93944236,mantaft kamar kamarx bagus dekorasi mandix trllu kesan fasilitas pintu,0
2909,788eb165d20d31ffc382ce7b2567f03b,bersih kutang fasilitas,0
2910,1023c00ffd65aaaaae26013f49d3b1d3,kamar mandi,0
2911,87300cdd425c904a0368603ff0e70172,cebok cuman pakai mandi lantai cipratin,0
2912,3385b9157021534638777e5bad0cffda,kamar koper patah sempit turun susah tangga,0
2913,f83805034bc803117a3bef31b4bff227,tidak kamar staff nyala transport bersih volume maksimum pesan stand,0
2914,aedb198d4719f0ebd7768c9a73dd8401,kamar unmood kaliii bener kecewa solame mandi auhjjj mampir suami ngecembeng air makan,0
2915,809c0569e5f4a6126035c7829214e530,wangi lantai kotor kamar,0
2916,98805c828df745312e9aa31f51158845,kamar band renovasi mandi sayang nyaman rusak tambal hasil pancur bau shower lantai harga tidak,0
2917,238535e10490c571349cbb14d55f8eed,kecewa banyk nyamuk tidak,0
2918,f319d9bdc3ec8cbb5633c5049de5e7bc,kamar semut jarang kadang sedia bersih hangat snack handuk,0
2919,56dd12348e770ede95639110d0593165,ganggu istrahatnya,0
2920,d3f5f211738275dcb8f9b2a02089d552,tunjuk kotor inap fungsi parkir sesuai sempit mesin kamar kiblat panas nyaman dagang sajadah kasur camil motor tembok pusat bau handuk tidak gambar selimut kondisi,0
2921,2ff9ec58030f6108c7f2ea7b5fa7f800,kamar lokasi bersih sesuai makan harga,1
2922,5ae4579897c9e33f6972638154ae4bff,kotor bikin kesan kamar remot kecoa sayang huni layak aroma dingin bau masuk tidur tidak injak pakai mandi mana bersih lobby sarang jijik,0
2923,5c017b57015f23d3d24d68933ccaf510,pengaruh seram hotel kecewa keruh air salur awat,0
2924,ef17313f920ac0e75a3bc11b3a518778,check kamar debu double staff hotel gambar bersih profesional sesuai handuk lantai tidak toilet,0
2925,3c5602c8d1f74fc3ae260832f258efba,layan jelek,0
2926,dc075356d885b4c682f29dbe7d6b0a48,check kamar biaya tambah,0
2927,7d1c5f2073bbca79f15ff29fe7f7962a,panas jendela,0
2928,1e427a1b2b51cdaa80bae51a117cfcb6,kamar kasih terima hotel kecewa tugas sigap basah banjiir bersih layan kasur lantai tidak,0
2929,c964a75866fb4abdcff4a301d140d518,first still morning cover laundry blancket night along location clean mosquitos water suddenly fight channel floor,1
2930,66520281e58ed94759c68ea34aa6823e,kamar debu kecewa bau sempit seprai bantal,0
2931,ce68c0d1bdeaa84473ac1e1a738bfe66,double kasih hotel kecewa langgan ditamba direspon mandi tolong sen snack,0
2932,cee44ff7a6226e76830463a3ac188ac8,kamar deket sampe dapet pompa kunci tolong baik jendela bunyi berisik pojok,0
2933,c70e56ad6ddd32efad50c218d7128aad,sampe motor banget masuk suara tidur,0
2934,abaff6a9e09513219d9ad3a557a7a6b6,kecewa ulas mandi buang inti,0
2935,a12e52b0d19bf33c2533384af809ced0,colok kamar charge dicolokin listrik kulkas tidak dingin,0
2936,f7a2ce7a127784da7887d21172217148,kamar temu hisann standar accesoris,0
2937,9e38245254fa3c4da97677e543021a9d,fasilitas tidak,0
2938,575b71e9bc30a4b4a0088a6ea3d1bd95,sarap agam bagus malam parkir selimut rusak ramah ganti lampu bau layan pandang karyawannya tidak solat,0
2939,584a0b98aa6551be8d598239ec81a28a,kotak mandi kosong snack tidak,0
2940,45c24847c840f48a329336d21a43992b,kecewa bagus sesuai kasur susah tidak,0
2941,4c2e03557c7477e8e43198e35311f1bb,cemilan botol sedia mineral layan malas tidak paket,0
2942,a8fa193906e58ee10c5331cf4883aec5,kecewa nginep muas banget tidak,0
2943,85e88942ca3836b5b2c05000d71e999a,sempit,0
2944,fd74c531d3e46edc3c8d360f3f9d2364,rusa,0
2945,ec5e06a7558c7bacd392d9329b216d11,layan bersih,0
2946,38d4ffdec941a70c36ec4d8c49954bee,baaddd,0
2947,039123f5726fe50acd889579cceb8c4e,kamar kabel panas obat fungsi nyaman ramah layan,0
2948,c38a6104890400875e0ca4950af3c7b0,bersih kamar handuk,0
2949,2e1839d825e72037cd85cd8255e1738e,kamar tempat lobang lumayan bagus rapih mandi genang sumbat salur,0
